,Type,Name,Age,Gender,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,Description,PetID,PhotoAmt,AdoptionSpeed,PetScore,Emotion,Breed,Colors
885,2,Black Cat,1,2,1,2,2,2,2,1,1,0,41326,f52561426ed5f71525fd65fd9505b7ce,0,She is tiny and barely able to walk. Found her without any siblings or the mother cat. Can't keep her as I have 2 dogs. Would appreciate if someone could give her a home.,a206ce13b,1,1,7,timid,Domestic Medium Hair,Black
886,2,"Friendly, Female, Tamchiak",2,3,2,1,2,1,2,1,3,20,41326,1b9c562d02940f66e31ce2b8168bd32e,0,"Thank you all for the enquiries, they are all adopted and missing them already. :( My Marble Bengal cat is an indoor cat, and bite the mosquito netting one night and got herself pregnant. Now we have 4 little cutest kittens. Very reluctant to give away. I've dewormed them, but have not vaccinated. The mother is free from all disease. The kittens are all litter trained, and eating canned food and Iams dry food. Friendly: is a male, and like it's name, very friendly kitten. Female: is the only female kitten :) Tamchiak: is a male, very greedy little kitten, eats the most, and makes the cutest noise while eating.. Would like the kittens to go to another cat lover, and preferably to continue to be an indoor cat.",105c00abe,13,1,6.5,timid,Mixed Breed,Gray
887,2,Sergei,48,1,2,2,1,1,1,1,1,0,41401,c459af83d3f12a49962dba839501b46a,0,"Our cat Sergei needs to be rehomed as we are relocating to a place that is not pet-friendly. He has been vaccinated, dewormed and neutered and is an indoor cat. He's loving, cheeky and will charm you as quickly as he did us. He is also litter-trained and has been an indoor cat for the past year he has lived with us. Please contact me if you can give him a loving, nurturing home. You can email me at or WhatsApp to. Thanks for taking the time to read this.",9bfca7e65,6,3,6.5,content,Domestic Medium Hair,"Brown, White"
888,2,Tuxedo Boy,3,1,2,1,3,1,2,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,"a very manja lovely kitten. the last adopter took him, and had to return him few days later as her mum couldnt accept a cat in the family. as the adopter drop the Tuxedo boy, we put him on the floor and as she drove away , he started chasing her car. it was really sad to see how much he had bonded and attached to his new owner in only 3 days. he will follow you where ever you go, greet you when you come home, talk to you when you talk to him... hes not a very pretty cat, but his character will charm you...",1100bff90,5,4,7,content,Domestic Short Hair,"Black, White"
889,2,Si Kental & Si Manja *Urgent*,1,3,1,1,2,2,2,1,2,0,41401,2f29e4131291f6505d0cf6949f3a8e33,0,"They can be either DSH or DMH. Not sure which one. Since they are still small. These 2 Kittens need home urgently! Mereka sangat comel. If you are interested to adopt one of them, please let me know. Do email me or call me. No sms will be entertained. *Still under treatment, they have some fleas(ligat main aci ligan *phew), little fungus and ear mite problem. Should recover(*pray) within 2-3 weeks.Kalau berminat nak adopt, kena tunggu 2-3 minggu sebab nak pulihkan mereka dulu. Pray for that people* p/s: Si ayu will be adopted by me. ;) update 8/: si kental is release for adoption again as the previous adopter tak jadi nak amik pulak..hhuhu..sadis sungguh..mari adopt kental jom! /: the only one left is Kental..anyone? kental ni kucing yg bijak taw..manja pulak..please consider in adopting black cat macam kental ni..;) /: Kental is no longer on adoption..he is staying in my house with Ayu..and finally, i've made up my mind..i want to keep kental as my pet..i just love him..thanks for anyone who is interested with him..i am sorry..",a89005005,11,2,5.5,content,Mixed Breed,"Black, Brown"
890,1,Odory,2,2,1,1,2,1,2,1,1,0,41326,a319219c85120e3b56c6e45f7f205cbe,0,A female mix breed playful puppy looking for a new home. Condition : healthy and clean,9aa9d63f8,2,1,7,sad,Mixed Breed,Yellow
891,2,Alex,12,1,3,1,1,1,1,1,1,20,41401,25a273e8b16a72725ee2ab6033d32194,0,Alex is available for adoption starting from 20th March text anytime /call after 5 pm or BBM anytime BBpin: DCFEA Name: Sohaib,ae7f59170,5,4,5,"mean,sad",Domestic Short Hair,"Gray, White"
892,2,Orange,3,3,2,1,1,1,1,1,3,0,41401,4b524ea37c7a0f67816549d819e7535d,0,Fostered from foreign family that left the country.,228e88a51,5,4,8,content,Singapura,"Golden, White"
893,2,,3,3,3,1,3,3,3,1,3,0,41326,9bb6a0a909be2c2a172b074d3aa414c2,0,"Those cats are very healthy. Age 3 months old but look big. The owner kept them after the mother cat left. They are very cudly, active and toilet trained.",98f0a2ac7,3,1,4,content,Domestic Short Hair,"Black, Gray"
894,2,Angel,2,2,2,2,2,2,2,2,1,0,41326,fc7d315a17b33e3b54d09a1afd742ced,0,Hi everybody! My name is Angel and I'm a girl. I love being around people and people love me because I have super soft fur and nobody can resist my Manja face. Would you be my furever friend? PS: Angel recently got injured so she is limping a bit. But we have taken her to the vet and she will be able to recover with plenty of TLC. Nothing brings down this little trooper! Please contact Kelly at 0 1 6 2 1 3 3 6 7 8 (preferably whatsapp) Thank you and have a nice day!,98f5b7ecf,4,3,6.666666667,happy,Domestic Medium Hair,"Yellow, White"
895,1,,3,3,2,3,2,2,2,1,5,0,41326,ffe9d666deaad333538c341dc3a39d9a,0,"they are the homeless puppies which currently staying at the back of my house. Looking for good Samaritans to provide them a shelter. there are another 2 black and brown pups which i failed to capture them, pls feel free to sms me if you wanna have a look at them. thank you.",8bd033254,7,3,8,playful,Mixed Breed,"Black, Brown"
896,1,Sparkle,3,2,2,2,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,"Adorable,playful and happy.She has a very special 3 colour tail. No tying or caging for long hours except for precautionary purposes. Commitment to spay her is compulsory Serious adopter pls call me or ",331a745e8,7,3,4.5,happy,Mixed Breed,"Brown, White"
897,1,D2(131014) Friendly,41,2,2,1,1,1,1,1,1,80,41326,d372aa7115ee3c2e5e4796462dec984b,0,"Good looking lady looking for home. Friendly, likes human attention. Please give her a second chance. Vaccinated & dewormed. Healthy For more info/adoption, please visit the shelter (PAWS Animal Welfare Society, PJ). Closed on Wednesday & public holiday.",15592a54c,4,4,5.5,scared,Mixed Breed,"Brown, Golden"
898,2,Tuxedo Kitten,2,1,2,1,2,2,2,1,1,0,41326,28f8fcf644fd0dbd7f160576547fe041,0,"A cute tuxedo was abandoned in front of my house and begging for food. He is now rescued, cleaned and is ready for adoption. He is able to eat solid dry food, wet food, and litter trained. He is super manja and lovely. The adopter must vaccinate the kitten, keep INDOOR only, and neuter him when he reach the ideal age.",edd79adb8,4,3,6.5,playful,Domestic Short Hair,"Black, White"
899,1,Ladybird,3,2,3,2,3,3,1,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,V lovely puppy looking for a forever home. She looks much better in real life than in photo.She has soft and fluffy fur plus good nature. Alrdy spayed and ready for a home. If u are interested to gv her a home pls contact Joyceline,53bb1d133,3,3,3,content,Mixed Breed,"Cream, White"
900,2,Mojo,4,1,1,1,2,1,2,1,1,0,41326,49b5b04692a79f4062172abba3d9c8ff,0,Looking for a loving mum and dad for mojo to live a happy life. Mojo is a very calm and adorable. So manja and always purring. Jantina : jantan Umur : 4-5 bulan Health condition : healthy and dewormed Makcik cleaner tangkap & pas pada org pest control untuk di buang _Ã´Ã–Â¢ Boleh deliver around Gombak. Any info boleh whatsapp,f794655ee,3,1,5.666666667,mean,Domestic Short Hair,Golden
901,1,Puppy 1,2,1,2,1,2,1,2,1,1,0,41327,fd970cc91d06d82eebf046340137b272,0,"Adopters must vaccinate,neuter and keep puppy indoors/fenced. Call/whatsapp: One Petz 2-1-20 One Square, Tingkat Mahsuri 1, Bayan Lepas, Penang.",72626612c,6,2,9,timid,Mixed Breed,"Black, Brown"
902,2,Kitty,6,2,2,1,1,1,1,1,1,0,41401,69c67a58c4b1aa98f1f44aca7dfd6f42,0,Healthy and playful,fa45ffcb8,1,3,1,mean,Domestic Short Hair,"Black, Brown"
903,1,Li Li,1,2,1,1,2,2,2,1,1,0,41326,3c4a99d90947aff17feeda0ac4cf61b8,0,"Hi everyone, this cute little puppy was abandoned in a farm. Any kind soul would adopt him? Do contact me! :)",b1170cc46,1,2,5,playful,Mixed Breed,Cream
904,2,Katty (video),4,2,2,1,1,1,2,1,1,0,41401,6ac4171715e5fc1d69131b86a9bec346,1,Katty is a 4 months old female cat. She's very friendly and attach to human. She has a shorter orange tail with a black tip She is vaccinated and had taken deworm medication. Adopter must spay her when she reaches 6 month old.,5e9539f73,3,3,3.5,"scared,timid",Domestic Short Hair,"Black, Yellow"
905,2,Cheepee & Munchee,48,1,2,1,2,1,1,1,2,0,41326,8dcf422c2649c0d3a2fd4b7362141323,0,"I rescued Cheepee & Munchee back in when they were just 2 months old or so. Someone had thrown them by the staircase of the apartment block where I was living. They are very lovable, huggable & playful. Litter-trained and responds to you when they are called. Can play by themselves and loves to have tummy rubs as well. They've been with me until , after which I had to give them to an aunt temporarily as I was overseas for a year. I urgently need to find them a new loving home as I have a baby now and cannot have them in the house as their fur makes my baby sneeze. I've recently brought them to the vet for grooming & latest check-up. They are healthy and just need some minor attention to get them back on track. They've been dewormed at the last check-up & they were neutered back when they were a year old or so. There is no adoption fee, I just need to find a cat lover who is willing to give them a loving home and care for them. Please contact me if you are interested. Thank you.",e1e58cd50,6,2,4.333333333,content,Domestic Short Hair,"Black, Brown"
906,1,Adorable Female Puppy !!,2,2,2,1,1,1,2,1,1,0,41401,8755c08f67ca281178243c20d2ad2f8a,0,"Pippa is a loveable and loving puppy, full of character!! That's the reason that I decided to foster her from SPCA and find her a good family. She is attentive, smart and playful. She learns fast and is eager to please owner. She will be a good dog for couple with ""empty nest"" or seniors. She had first dose of vaccines, was properly dewormed and treated against fleas and ticks (advocate). Spaying and additional vaccination are included in adoption fee (rm) for SPCA.",f0137d4e3,5,2,6,content,Mixed Breed,"Black, Cream"
907,1,SUNNY,19,1,2,1,1,1,1,1,1,0,41361,3f87b99ed2a58054dddc3a43bc1f82b8,0,"Sunny has had been ill treated at birth, the fosterer took very good care of him. We adopted him for nearly 18 months and he has very well living with us, kids likes it very much as he is well behaved, loyal and show determination to protect his master. As we are relocating to other country, we seek kind people to look after him and he can provide protection to you and your home. p/s: if you are sincere to adopt Sunny. I can ferry him to your place, let him settle down, knowing that my place here is a bit out of everywhere.",4d73d97fd,4,4,6.5,content,Mixed Breed,"Black, White"
908,1,Coco Girl,1,2,2,2,2,1,1,1,1,0,41326,8b6c5cd067ada5f54ca5ffc7f7b5d896,0,"1 adorable female puppy rescued from USJ1 factory area. She is active, healthy and already spayed and dewormed (not yet vaccinated). Please contact Mdm. Jocelyn at for adoption.",22c2f101e,7,3,7,sad,Mixed Breed,"Black, Brown"
909,2,Tiff,1,1,2,1,2,2,2,1,1,0,41401,0e1cad7ff9785c7cd95cc1f2f3386a6d,0,"I heard his meowing and I went down there to searching for him, he was caught in the middle of the pots in the pond side, he was half wet... poor thing, he meow very loud to get attention so I found him, thank god his is safe with me now",0b04b1c7a,4,4,5,mean,Domestic Short Hair,"Black, Yellow"
910,2,Tam N Coffee,3,3,1,2,2,2,2,1,2,0,41326,110f576b51820ce5ea021f90792991c1,0,"I really wanted an owner for this cat who is loving n caring... If you guys are interested,please sms or whatsapp this number below: Sharifah: Wanie: Fatin:",bcec3d919,5,1,5.5,mean,Mixed Breed,"Black, Brown"
911,1,Lu Lu,24,2,2,3,3,3,1,1,1,0,41326,375b7f4f0f0ee1f108a5209dbd77f545,0,"Lulu is a playful active dog. She is friendly and obedient. And was found wandering around my friend's house hence we decided to keep her. However, due to some personal reason, my friend no longer can keep her and is interested in finding a responsible loving owner. It's best that if the owner could spare sometime to walk her as she is an active dog with good health. Energetic and playful. However, she is good in accompanying too. If you are interested, pls do not hesitate to call Yuvi )",1936c68a5,1,4,5,happy,Terrier,White
912,1,Jin Jin,2,2,2,1,1,1,2,1,1,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,"Jin Jin is the only pup of 5 that could be caught. one sibling was already ran over & the rest were shuttling around the streets in Sri Damasara. She came in dehydrated & had to be hydrated with oral hydration fluid with a syringe. Today, she is full of beans. One true bred Malaysian Dog with slix short shining black hair.We are very proud to say we did restored her confidence & she is trained to be independent. Some bypassed her because she looks ordinary. BUT, Auntie Elie & her husband saw the confident independent little soul with slix shining hair & love her instantly. Tomorrow she is going to join 3 6 yrs old aunties who will all fuss over her with SF soace to run. Jin JIn ,your day is made. Pls call Jackie to visit her.",05f84991b,10,2,4,happy,Mixed Breed,Black
913,2,Luna Maya,11,2,1,1,1,1,1,1,1,0,41326,099e678dc34d14f3087a32d8469beb0e,0,"Luna Maya is a beautiful girl who followed me into the lift looking for a home and now I'm determined to find her one! She has soulful eyes, long legs and a sleek and slender body. She is very friendly and loves rubbing up against us to show her affection :) If you would like to share your home and heart with this little beauty, please sms or call.",eb7804aa7,5,2,6,content,Domestic Short Hair,"Brown, Golden"
914,1,Trixie,132,2,2,2,1,1,1,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,"Trixie needs a new home because sadly, her family is moving to a condo and cant take her with them. Despite her age, she is alert and still healthy. Very affectionate and lovable.Her good friend is Muffy and we hope they can be adopted together. Her family do not want her to be sent to a shelter and is willing to bear any medical cost in future. Please give her a home in her sunset years.",a36e3c034,4,3,4,happy,Mixed Breed,"Brown, Cream"
