,PetID,AdoptionSpeed,Type,Age,Gender,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,VideoAmt,PhotoAmt,State,Breed,Colors
3246,296bafb6e,3,2,1,3,1,1,2,2,2,1,3,0,0,4.0,41336,Mixed Breed,"Black, Gray"
3247,4fd755cc6,4,2,14,2,2,1,2,2,1,1,1,0,0,3.0,41401,Domestic Short Hair,"Black, Brown"
3248,865ee6652,3,1,6,2,2,2,1,1,1,2,1,0,0,6.0,41326,Mixed Breed,"Brown, White"
3249,c3e1f5f86,3,1,2,2,2,1,1,1,2,1,1,0,0,10.0,41326,Mixed Breed,Brown
3250,171af089c,1,2,5,1,2,2,2,2,2,2,1,0,0,3.0,41326,Siamese,Brown
3251,c2816bdff,1,2,24,2,1,1,1,3,1,1,1,0,0,3.0,41326,Mixed Breed,"Brown, Cream"
3252,7678afa65,4,2,5,3,1,1,2,2,3,1,4,0,0,1.0,41326,Domestic Short Hair,"Yellow, Cream"
3253,25eec77c6,2,2,12,2,2,1,2,1,2,1,1,0,0,3.0,41326,Bobtail,"Black, Brown"
3254,39c02e302,2,1,13,2,2,1,1,1,1,1,1,0,0,3.0,41401,Mixed Breed,"Black, Brown"
3255,12c4ed873,1,1,2,1,1,2,2,1,2,1,1,450,0,3.0,41326,Mixed Breed,Brown
3256,88a264f0d,2,2,3,1,2,1,1,1,2,1,1,120,0,4.0,41326,Domestic Short Hair,"Black, White"
3257,ab0609017,4,1,48,1,1,1,1,1,2,1,1,0,0,3.0,41326,Mixed Breed,"Black, Brown"
3258,f922bd640,4,1,2,2,2,2,2,2,2,1,1,0,0,2.0,41326,Mixed Breed,"Brown, Golden"
3259,0a266921d,1,1,7,3,1,1,1,1,2,1,2,500,0,1.0,41326,Shih Tzu,"Brown, Golden"
3260,6dc193313,2,2,2,3,1,1,2,2,2,1,4,0,0,4.0,41336,Domestic Short Hair,"Brown, Yellow"
3261,351f3746c,1,1,24,2,2,1,3,3,2,1,1,0,0,1.0,41401,Beagle,"Black, Brown"
3262,7ec72b62f,2,2,2,1,1,1,1,1,2,1,1,50,0,1.0,41326,Domestic Short Hair,"Brown, Gray"
3263,6185f59bf,4,1,3,2,2,1,2,2,2,1,3,200,0,5.0,41401,Mixed Breed,"Brown, Cream"
3264,a30e92cfd,4,1,48,2,2,1,1,1,1,1,1,0,0,4.0,41326,Mixed Breed,"Brown, White"
3265,9f2251ffe,3,1,36,2,2,1,3,3,3,1,1,0,0,4.0,41401,Mixed Breed,"Black, Brown"
3266,f32059805,2,2,4,2,1,1,2,2,2,1,1,0,1,2.0,41326,Mixed Breed,Brown
3267,1a4c1709a,3,2,4,2,1,1,2,2,1,1,1,0,0,3.0,41401,Domestic Short Hair,White
3268,dde0775b8,3,2,5,1,2,1,3,3,2,1,1,0,0,9.0,41326,Domestic Short Hair,"Black, White"
3269,aea876483,2,2,2,2,2,1,2,1,2,1,1,0,1,7.0,41332,Domestic Short Hair,"Gray, White"
3270,91298d5cf,4,2,24,2,2,2,1,1,1,1,1,0,0,3.0,41401,Domestic Medium Hair,"Black, Gray"
3271,7390b70c5,3,1,7,2,2,1,1,1,1,1,1,0,1,7.0,41326,Mixed Breed,"Black, Golden"
3272,bcd601baa,4,2,36,1,2,1,2,2,1,1,1,0,0,1.0,41326,Domestic Short Hair,"Black, White"
3273,70a534945,4,2,26,2,3,2,2,1,2,1,1,10,0,2.0,41361,Domestic Medium Hair,"Brown, Cream"
3274,0510d2767,4,2,3,1,2,2,2,2,2,2,1,0,0,5.0,41401,Domestic Medium Hair,"Black, Gray"
3275,915f0b42a,3,2,3,3,2,1,2,2,2,1,2,0,0,1.0,41326,Mixed Breed,"Yellow, Gray"
3276,6ea6cde88,3,2,36,2,2,3,2,2,1,1,1,0,0,3.0,41401,Domestic Long Hair,"Black, Brown"
3277,4370b5ff7,2,1,1,1,2,2,2,2,2,2,1,0,0,5.0,41327,Mixed Breed,"Black, Brown"
3278,ae116d640,4,2,16,2,2,1,1,1,1,1,1,50,0,10.0,41326,Domestic Short Hair,"Gray, White"
3279,c7969bc23,4,1,13,2,1,2,2,1,1,1,1,0,0,2.0,41401,Mixed Breed,Golden
3280,c469973de,1,2,1,1,2,1,2,1,2,1,3,0,0,1.0,41326,Domestic Short Hair,"Black, Yellow"
3281,04d25d8a7,4,1,4,2,2,2,2,3,3,1,1,0,0,4.0,41326,Mixed Breed,Brown
3282,7ad53619d,4,2,3,2,3,2,3,3,3,1,1,0,0,2.0,41325,Mixed Breed,"Black, Brown"
3283,ba42b457d,1,2,6,2,1,1,1,1,1,2,2,0,0,3.0,41326,Calico,"Black, Golden"
3284,29a2ecf1f,2,2,3,3,1,2,2,2,2,1,4,0,0,6.0,41326,Mixed Breed,"Yellow, Cream"
3285,f4c27e753,4,1,8,1,2,1,2,2,2,1,1,0,0,1.0,41327,Mixed Breed,Black
3286,d1db8712e,4,1,12,1,2,1,1,1,1,1,1,0,0,2.0,41401,Mixed Breed,Brown
3287,a0124e47a,1,2,6,1,1,1,1,1,2,1,1,100,0,6.0,41401,Mixed Breed,"Golden, White"
3288,ee65ac339,3,1,48,1,1,2,1,1,2,1,1,0,0,3.0,41326,Shih Tzu,"Brown, Cream"
3289,ffd61a488,1,2,2,2,1,1,3,3,3,1,1,0,0,2.0,41401,Domestic Short Hair,"Yellow, White"
3290,ed10d7ee5,2,1,3,2,2,1,3,3,2,1,1,0,0,1.0,41326,Mixed Breed,"Brown, White"
3291,f867cc417,1,1,2,1,2,2,2,1,2,1,1,0,0,6.0,41401,Mixed Breed,"Black, Yellow"
3292,965054b9e,2,2,6,2,1,1,1,1,1,1,1,0,0,1.0,41401,Domestic Short Hair,"Golden, Gray"
3293,dd0d78496,4,1,12,2,1,1,1,1,1,1,1,0,0,3.0,41332,Mixed Breed,Brown
3294,18f9fe19c,4,1,36,2,1,3,1,1,3,1,1,0,0,1.0,41335,Shih Tzu,"Brown, Cream"
3295,dce01bb7e,4,2,2,2,1,1,1,1,1,1,1,1,0,1.0,41401,Domestic Short Hair,"Black, White"
3296,93b91a46a,4,1,24,1,2,2,1,1,1,1,1,0,0,0.0,41332,Mixed Breed,White
3297,380eaa884,2,1,84,1,1,1,1,1,2,1,2,0,0,11.0,41326,Mixed Breed,"Black, Brown"
3298,bcf8ec029,4,2,4,2,1,1,3,3,3,2,1,0,0,1.0,41401,Domestic Short Hair,"Black, White"
3299,62f87187d,1,2,4,1,2,2,1,1,2,1,1,0,0,5.0,41326,Domestic Short Hair,"Black, Gray"
3300,8bf15c0b6,1,2,1,1,2,2,2,2,2,1,1,0,0,1.0,41336,Domestic Medium Hair,Black
3301,1a7d70a4f,2,2,8,2,2,1,2,2,1,1,1,0,0,6.0,41326,Mixed Breed,"Black, Brown"
3302,be4acc363,2,1,2,3,2,2,2,1,2,1,6,0,0,7.0,41327,Mixed Breed,"Black, Brown"
3303,cb41cd1c5,1,1,2,1,2,1,2,1,2,1,1,0,0,2.0,41401,Mixed Breed,Black
3304,1fdf2880b,4,1,24,2,2,1,3,3,2,1,1,0,0,2.0,41401,Mixed Breed,"Black, White"
3305,0f78031e4,1,2,6,2,2,1,2,1,2,1,1,0,0,8.0,41326,Domestic Short Hair,Brown
3306,bb8795c8d,1,1,12,1,2,1,1,1,1,1,1,200,0,3.0,41326,Schnauzer,"Black, Gray"
3307,d59f3a6cc,1,1,2,2,2,2,2,2,2,1,1,0,0,3.0,41326,Mixed Breed,Black
3308,8eb5d1d04,2,2,18,1,3,2,2,2,1,1,1,0,0,5.0,41401,Domestic Medium Hair,"Cream, Gray"
3309,58132cc85,2,1,48,1,3,3,1,1,2,1,1,0,0,3.0,41401,White German Shepherd,White
3310,8d6c8d486,3,2,2,2,2,1,2,2,2,1,1,0,0,11.0,41326,Domestic Short Hair,"Black, Brown"
3311,aba00e1f9,4,1,6,2,2,1,1,1,1,1,1,48,0,1.0,41326,Mixed Breed,Brown
3312,0ae84d311,3,2,8,2,2,1,2,2,2,1,1,10,0,4.0,41361,Domestic Short Hair,"Black, Golden"
3313,74f4cfdf6,4,1,15,1,3,2,1,1,3,1,1,0,0,0.0,41401,Golden Retriever,"Brown, Golden"
3314,9ede28a9d,4,1,5,3,2,1,1,1,1,1,3,0,0,5.0,41330,Mixed Breed,Black
3315,38436063c,2,1,2,2,2,2,2,2,2,1,1,0,0,1.0,41326,Mixed Breed,"Brown, Yellow"
3316,721acc718,1,2,48,2,3,2,1,3,2,1,1,0,0,10.0,41326,Burmilla,"Brown, Cream"
3317,15df9cd46,3,1,24,2,2,2,3,3,3,1,1,0,0,4.0,41401,Mixed Breed,Brown
3318,a8a1d4151,4,1,1,3,2,1,2,2,2,1,6,0,0,0.0,41326,Mixed Breed,"Brown, Gray"
3319,a700a780b,3,1,2,2,2,1,2,2,2,1,1,20,0,1.0,41327,Mixed Breed,"Black, Brown"
3320,68860d109,1,2,3,1,1,1,2,2,2,1,1,0,0,2.0,41401,Domestic Short Hair,"Black, White"
3321,ea6f69d0a,2,2,2,1,1,1,2,2,2,1,1,0,0,2.0,41326,Siamese,"Brown, Cream"
3322,24554cdc8,3,2,2,2,1,2,2,2,2,1,2,0,0,3.0,41327,Mixed Breed,"Golden, Gray"
3323,da7c5b19f,2,2,15,2,2,2,2,1,2,1,1,0,0,1.0,41330,Domestic Medium Hair,White
3324,7ba58565e,3,2,1,1,2,1,2,2,2,1,1,0,0,3.0,41326,Domestic Short Hair,Gray
3325,1d9c36e47,4,1,12,2,2,1,1,1,1,1,1,0,0,3.0,41326,Mixed Breed,Brown
3326,069762ec2,4,1,42,2,2,2,1,3,3,1,1,0,0,1.0,41326,Australian Kelpie,"Black, Brown"
3327,2e726c62d,1,2,1,2,1,1,2,2,2,1,1,0,0,1.0,41361,Domestic Short Hair,Gray
3328,6f7d23e2d,4,1,36,2,1,2,1,1,1,1,1,0,0,7.0,41326,Mixed Breed,"Black, Brown"
3329,00553ae55,1,2,2,1,2,1,2,1,2,1,1,30,0,5.0,41326,Domestic Short Hair,"Black, White"
3330,5b2e5e410,4,1,1,3,2,1,2,2,2,1,7,0,0,15.0,41326,Mixed Breed,"Brown, Cream"
3331,44175f75c,3,1,4,3,2,1,1,1,2,1,2,0,0,5.0,41326,Mixed Breed,"Yellow, Cream"
3332,17066185d,2,1,2,2,2,1,3,1,2,1,1,0,0,4.0,41326,Mixed Breed,"Black, Brown"
3333,15cc01168,1,2,4,2,1,1,2,1,2,2,1,0,0,4.0,41401,Domestic Short Hair,White
3334,e402f3b2f,4,1,12,1,2,2,1,1,2,1,1,0,0,3.0,41326,Mixed Breed,"Black, Brown"
3335,6153f9d64,1,2,3,1,2,1,2,1,2,1,1,0,0,3.0,41401,Domestic Short Hair,Gray
3336,a437cc78c,4,2,3,1,2,1,2,2,2,1,1,0,0,2.0,41401,Domestic Short Hair,Golden
3337,586585da9,1,1,12,2,2,2,1,1,3,1,1,300,0,3.0,41327,English Cocker Spaniel,Golden
3338,2f4c6ada3,3,2,2,1,2,1,2,1,2,1,1,50,0,4.0,41326,Domestic Short Hair,"Black, White"
3339,9d84fc0c5,3,1,4,3,1,1,1,1,3,1,4,0,0,7.0,41326,Mixed Breed,Brown
3340,418a25e6b,1,1,24,1,1,1,1,1,1,1,1,350,0,3.0,41401,Poodle,"Brown, Golden"
3341,417c109aa,2,1,1,3,3,2,2,2,2,1,6,0,7,21.0,41326,Mixed Breed,"Black, Brown"
3342,3e924d284,3,2,10,2,2,1,1,1,1,1,1,50,0,1.0,41401,Domestic Short Hair,"Black, Golden"
3343,c39e5de99,4,2,22,1,3,2,1,1,1,1,1,50,0,2.0,41330,Mixed Breed,"Golden, Yellow"
3344,7d9d04836,4,2,26,3,1,1,2,2,1,1,4,0,0,12.0,41326,Domestic Short Hair,"Black, Brown"
3345,3d51f4560,4,1,2,1,2,1,2,1,2,1,1,0,0,2.0,41327,Mixed Breed,Brown
3346,c4a3c0456,2,1,3,1,2,1,2,1,2,1,1,0,0,1.0,41330,Mixed Breed,"Brown, White"
3347,db81bf77c,4,2,1,2,2,1,2,2,2,1,1,0,0,1.0,41401,Domestic Short Hair,"Black, White"
3348,4b0b7dd2f,4,2,1,3,2,1,2,2,2,1,5,0,0,3.0,41326,Domestic Short Hair,"Black, Brown"
3349,2483a71c4,3,2,18,2,2,1,2,1,1,1,1,0,0,3.0,41335,Mixed Breed,"Golden, Gray"
3350,42a8d4f4a,3,2,12,1,2,1,1,1,1,1,1,0,0,5.0,41401,Domestic Short Hair,Gray
3351,925c3854a,1,2,1,2,1,1,2,2,2,1,1,0,0,1.0,41326,Domestic Short Hair,"Black, White"
3352,d714680ff,2,2,1,2,2,1,2,1,2,1,1,0,0,3.0,41326,Mixed Breed,"Black, Yellow"
3353,b1ed265ef,3,1,5,2,2,2,2,2,2,1,1,0,0,13.0,41327,Mixed Breed,"Black, Brown"
3354,91d0ba5c0,3,1,12,1,2,2,1,1,2,1,1,0,0,0.0,41326,Mixed Breed,"Yellow, White"
3355,530c897a2,2,1,12,2,2,1,3,3,1,1,1,0,0,3.0,41326,Mixed Breed,"Brown, White"
3356,ff9d8cb25,1,2,7,1,2,3,2,1,2,1,1,350,1,5.0,41326,Mixed Breed,"Black, White"
3357,8cebbeec1,4,2,25,1,2,2,1,1,1,1,1,100,0,5.0,41326,Mixed Breed,Golden
3358,cf9e48222,2,2,1,3,2,1,2,1,2,1,5,0,0,11.0,41401,Domestic Short Hair,"Black, Yellow"
3359,1fecd2bab,2,1,1,3,2,2,2,2,2,1,3,0,0,4.0,41326,Mixed Breed,"Brown, Cream"
3360,f2eb9530d,4,1,3,2,2,1,1,1,2,1,1,0,0,7.0,41326,Mixed Breed,Brown
3361,3fed382c0,2,1,3,2,3,2,2,2,2,1,1,0,0,1.0,41326,Mixed Breed,"Brown, Cream"
3362,a5acfe9ed,1,1,24,1,3,1,1,1,1,1,1,300,0,1.0,41326,Rottweiler,"Black, Golden"
3363,523f4a05e,2,2,12,1,3,2,2,1,2,1,1,0,0,8.0,41401,Domestic Short Hair,"Yellow, Cream"
3364,3b178aa59,4,1,84,1,1,2,3,1,2,1,1,0,0,5.0,41326,Mixed Breed,"Brown, Cream"
3365,1077fb67a,2,2,2,1,1,1,1,1,2,1,1,65,0,15.0,41401,Domestic Short Hair,"Golden, White"
3366,ae5059b40,1,1,2,1,2,1,2,1,2,1,1,0,0,12.0,41326,Mixed Breed,Cream
3367,b11ae7451,2,1,8,2,2,1,1,1,1,1,1,0,0,3.0,41401,Mixed Breed,"Black, Brown"
3368,e68926f8d,4,2,5,1,2,1,3,3,2,1,1,250,0,5.0,41326,Siamese,"Cream, Gray"
3369,3480a9d2e,3,2,3,2,2,1,1,1,2,1,2,1,0,5.0,41326,Domestic Short Hair,"Black, Golden"
3370,a46794d88,2,2,4,2,2,1,2,2,2,1,3,0,0,2.0,41326,Domestic Short Hair,"Black, Brown"
3371,bd54c995a,1,1,2,1,2,1,2,1,2,2,1,0,0,11.0,41401,Mixed Breed,"Brown, White"
3372,f45176c4c,4,2,10,2,2,2,3,3,3,1,1,0,0,5.0,41326,Mixed Breed,Golden
3373,dcc58b6ba,2,2,48,1,3,3,1,1,1,1,1,300,0,3.0,41326,Mixed Breed,White
3374,e27ac6865,3,1,2,3,2,2,1,1,2,1,4,0,3,13.0,41326,Mixed Breed,"Brown, Cream"
3375,f83695eb0,4,1,48,2,1,2,1,1,1,1,1,200,0,8.0,41326,Mixed Breed,"Golden, Cream"
3376,fa7c7d1be,3,1,2,2,2,2,2,1,2,1,1,0,0,4.0,41326,Mixed Breed,"Black, White"
3377,a5b1713d3,1,2,24,1,3,1,1,1,2,1,1,0,0,2.0,41326,Domestic Short Hair,"Brown, Yellow"
3378,8a38740d1,1,1,4,2,1,3,1,1,2,1,1,400,0,3.0,41326,Shih Tzu,"Black, Brown"
3379,7611934a0,2,1,2,1,2,1,2,1,2,1,1,0,0,1.0,41327,Mixed Breed,"Brown, Cream"
3380,2208d2be1,2,2,2,2,1,1,2,2,2,1,1,0,0,2.0,41326,Domestic Short Hair,White
3381,a05e81f9f,4,2,4,3,2,1,2,2,2,1,4,0,0,3.0,41327,Mixed Breed,Brown
3382,3de1de812,3,1,2,2,2,1,3,3,2,1,1,0,0,3.0,41326,Mixed Breed,"Black, Brown"
3383,655bbbcc8,1,2,2,1,2,1,2,2,2,1,1,0,0,5.0,41326,Domestic Short Hair,"Golden, White"
3384,0a4203544,1,1,60,2,1,2,3,3,1,1,1,250,0,3.0,41326,Poodle,"Cream, White"
3385,ed0185e39,2,1,36,1,3,1,1,1,1,1,1,0,0,2.0,41401,Mixed Breed,"Black, Brown"
3386,a73b9eafd,4,1,2,1,1,1,1,1,2,1,1,0,0,3.0,41326,Mixed Breed,White
3387,ed5631a9c,1,1,1,2,2,2,2,2,2,1,1,0,0,2.0,41327,Mixed Breed,"Black, White"
3388,ebc749f21,3,2,4,2,2,1,2,1,2,1,1,0,0,2.0,41326,Domestic Short Hair,"Brown, Yellow"
3389,687be6419,3,2,3,2,2,3,3,3,3,1,3,0,0,6.0,41326,Domestic Long Hair,"Brown, Golden"
3390,d22561762,2,2,1,3,2,1,2,2,2,1,7,0,0,3.0,41332,Domestic Short Hair,"Black, Yellow"
3391,0adca3f66,3,1,1,1,2,2,2,2,2,1,1,0,0,1.0,41401,Mixed Breed,"Brown, White"
3392,b25c2d2d1,3,1,24,2,2,1,1,1,1,1,1,0,0,4.0,41326,Mixed Breed,Black
3393,38063ee14,4,2,6,2,1,1,1,1,1,1,1,0,0,2.0,41401,Domestic Short Hair,"Yellow, White"
3394,f8c6ed1a5,4,2,3,1,2,2,2,1,3,1,1,0,0,6.0,41326,Domestic Medium Hair,"Black, Brown"
3395,19480ca6f,2,2,2,3,1,1,2,2,3,1,2,0,0,4.0,41332,Mixed Breed,"Black, Gray"
3396,1f82a9cd0,2,2,6,2,1,1,3,3,3,1,1,0,0,3.0,41326,Domestic Short Hair,"Black, White"
3397,06daf9c05,4,1,4,2,2,1,1,1,2,1,1,0,0,7.0,41327,Mixed Breed,Black
3398,cf66d011e,3,1,3,1,3,2,3,3,2,1,1,0,0,3.0,41326,Mixed Breed,"Brown, White"
3399,70337537c,4,1,2,2,2,2,1,1,2,1,1,0,0,5.0,41401,Mixed Breed,Cream
3400,72c626d6c,0,1,14,1,2,2,1,1,1,1,1,0,0,4.0,41326,Mixed Breed,"Black, Golden"
3401,9ed224982,2,2,7,1,2,1,1,1,1,1,1,50,0,2.0,41401,Domestic Short Hair,"Black, White"
3402,7b052d37d,3,1,1,2,2,2,1,1,2,1,1,0,0,19.0,41326,Mixed Breed,"Black, White"
3403,231fe619a,3,1,24,1,2,1,3,3,1,1,1,0,0,2.0,41336,Mixed Breed,"Black, White"
3404,6704c5fd7,2,1,2,2,2,1,2,1,3,2,1,0,0,3.0,41326,Mixed Breed,"Black, White"
3405,8867faa98,2,1,38,1,2,2,1,1,2,1,1,80,0,2.0,41326,Mixed Breed,"Cream, White"
3406,10516f3c6,4,1,5,2,2,2,2,1,2,1,1,0,0,5.0,41326,Mixed Breed,"Brown, Golden"
3407,5a828ec3e,2,1,2,2,2,2,2,2,2,1,1,0,0,9.0,41326,Mixed Breed,"Black, Brown"
3408,b810732ac,3,2,2,2,2,1,2,1,2,1,1,0,0,3.0,41330,Calico,"Black, Cream"
3409,3e65ffa3c,3,1,2,1,2,2,2,1,2,1,1,50,0,3.0,41326,Mixed Breed,"Brown, Golden"
3410,656a0a459,3,2,1,1,1,2,2,1,2,1,1,0,0,9.0,41326,Tabby,"Black, White"
3411,042b1e55f,2,2,2,3,2,1,2,2,2,1,2,0,0,1.0,41326,Mixed Breed,"Black, Brown"
3412,eddac3328,3,1,8,2,2,1,1,1,1,1,1,0,0,6.0,41326,Mixed Breed,"Black, White"
3413,9b344389b,3,1,1,2,2,1,2,2,2,1,1,0,0,5.0,41326,Mixed Breed,"Brown, Cream"
3414,97f0e7ec2,3,1,1,3,2,2,2,2,2,1,4,0,0,5.0,41401,Mixed Breed,"Black, Brown"
3415,0d47275d4,1,1,1,3,2,2,2,2,2,1,7,0,0,16.0,41326,Mixed Breed,"Black, Brown"
3416,f4614847a,2,1,2,2,2,2,2,2,2,1,1,0,0,3.0,41326,Mixed Breed,"Black, Golden"
3417,c611f493b,3,2,8,2,2,1,1,1,2,1,1,0,0,5.0,41326,Mixed Breed,"Gray, White"
3418,1a676ca88,2,1,2,1,2,1,2,2,2,1,1,0,0,1.0,41326,Mixed Breed,Brown
3419,c2b2da9dd,1,2,3,1,2,1,1,1,2,1,1,0,0,2.0,41401,Siamese,"Cream, White"
3420,f26e3e182,2,2,1,2,2,2,2,2,2,1,1,0,0,0.0,41367,Domestic Medium Hair,"Brown, Golden"
3421,db05d2fb1,1,1,2,2,2,2,1,1,2,1,1,0,0,1.0,41330,Mixed Breed,"Black, Brown"
3422,08b9a3a2f,1,2,8,2,1,2,2,1,1,1,1,100,0,2.0,41326,Domestic Long Hair,White
3423,8cc7f24f2,1,2,3,2,2,2,2,1,2,1,2,0,0,6.0,41401,Mixed Breed,"Black, Brown"
3424,7ef23b94f,3,1,2,2,2,2,1,1,2,1,1,0,0,1.0,41326,Mixed Breed,Brown
3425,ebff4722c,2,2,1,3,2,1,2,2,2,1,5,0,0,6.0,41401,Mixed Breed,"Black, Gray"
3426,4c9ea9908,2,2,2,2,2,2,2,2,2,1,1,0,0,2.0,41327,Domestic Medium Hair,"Black, Gray"
3427,46b9595d0,4,1,7,3,2,1,2,1,1,1,2,0,0,2.0,41326,Mixed Breed,"Brown, Cream"
3428,b3db0fa59,2,1,1,2,2,1,2,1,2,1,1,0,0,7.0,41401,Mixed Breed,"Black, Golden"
3429,3a39613fa,4,2,2,3,1,2,2,2,2,1,3,0,0,0.0,41326,Domestic Medium Hair,"Black, Cream"
3430,80de23d7a,1,1,18,2,3,1,1,1,1,1,1,0,0,0.0,41326,Labrador Retriever,"Brown, Golden"
3431,2405c5660,2,1,6,2,2,2,1,1,2,1,1,0,0,1.0,41326,Poodle,"Brown, Golden"
3432,3df923a0e,1,1,5,2,2,1,2,2,2,1,1,0,0,1.0,41336,Mixed Breed,"Brown, White"
3433,8b0ea16a5,1,2,1,2,1,1,2,2,2,1,1,0,0,3.0,41326,Domestic Short Hair,"Black, White"
3434,8f1bdc253,2,1,2,2,2,1,1,1,2,1,1,0,3,2.0,41326,Mixed Breed,"Brown, White"
3435,dbabe4e51,4,1,2,2,2,1,2,1,2,1,5,0,0,1.0,41326,Mixed Breed,"Black, Brown"
3436,b921bfb80,4,2,31,2,3,1,1,1,1,1,1,0,0,5.0,41401,Tabby,"Black, Brown"
3437,a7cd5b749,3,2,3,2,2,2,2,2,2,1,1,0,0,1.0,41326,Domestic Medium Hair,"Black, Brown"
3438,4866e37fe,2,1,2,1,1,1,2,1,2,1,1,0,0,1.0,41326,Mixed Breed,"Brown, White"
3439,2127c6e1f,3,2,3,2,2,2,2,2,2,1,1,50,0,0.0,41401,Domestic Medium Hair,"Golden, Cream"
3440,63912e2b8,2,2,12,3,2,1,1,1,1,1,7,0,0,5.0,41401,Mixed Breed,"Brown, White"
3441,21d8f0d2f,4,1,48,2,2,1,1,1,1,1,1,0,0,3.0,41326,Mixed Breed,"Brown, White"
3442,1534419ad,1,2,14,2,1,1,1,1,1,1,1,0,0,1.0,41326,Calico,"Black, Golden"
3443,12890e9dc,2,1,3,2,2,1,1,1,2,1,1,0,1,2.0,41326,Mixed Breed,"Black, White"
3444,43ad546c7,4,1,4,1,2,1,1,1,2,1,1,155,0,1.0,41401,Mixed Breed,Golden
3445,9c583aec6,1,2,5,2,2,1,2,1,2,1,1,0,0,4.0,41401,Domestic Short Hair,"Cream, White"
3446,ea92dcef6,2,2,4,2,2,2,2,2,2,1,1,100,0,2.0,41361,Domestic Medium Hair,"Yellow, White"
3447,d5ee02201,2,1,1,2,2,2,2,2,2,1,1,20,0,1.0,41327,Mixed Breed,"Black, Brown"
3448,c969e8b17,2,2,4,2,2,1,1,1,2,1,1,0,2,9.0,41326,Domestic Short Hair,"Black, Yellow"
3449,764fac30e,2,2,2,1,1,2,1,1,2,1,1,0,0,4.0,41326,Domestic Short Hair,"Black, Gray"
3450,fb67eb5d9,3,2,2,3,2,2,2,2,2,1,3,1,0,2.0,41401,Domestic Medium Hair,"Black, Golden"
3451,9d513f46a,3,1,3,2,2,2,1,1,2,1,1,0,0,5.0,41326,Mixed Breed,"Brown, Golden"
3452,de34278bc,1,1,1,1,2,1,2,2,2,1,1,0,0,2.0,41326,Mixed Breed,Brown
3453,0fd78af13,4,2,12,1,2,2,1,1,1,1,2,100,0,3.0,41401,Bengal,White
3454,e348d720a,3,2,2,3,1,1,2,2,2,1,2,0,0,3.0,41326,Mixed Breed,"Brown, Golden"
3455,cccaecca8,0,2,0,1,1,2,2,2,2,1,1,0,0,4.0,41326,Domestic Medium Hair,"Brown, Cream"
3456,5ca64db1a,0,1,48,2,2,2,1,1,1,1,1,0,0,2.0,41401,Mixed Breed,"Black, Cream"
3457,ffebad2e7,2,1,2,1,2,1,2,1,2,1,1,0,0,2.0,41326,Mixed Breed,"Brown, Cream"
3458,048519a46,1,2,2,1,2,2,2,2,2,1,1,0,0,4.0,41401,Domestic Short Hair,Golden
3459,5634cfd98,1,1,3,2,1,1,1,1,2,2,1,0,0,2.0,41401,Mixed Breed,"Brown, White"
3460,503a567ed,2,1,2,2,2,1,2,2,2,1,1,0,0,1.0,41326,Mixed Breed,Brown
3461,536475bf3,2,2,36,2,2,1,1,1,1,1,1,0,0,5.0,41401,Tabby,"Brown, Cream"
3462,7eb0b42b1,4,1,7,1,2,1,1,1,3,1,1,0,0,0.0,41336,Mixed Breed,"Black, Brown"
3463,605f9cd41,4,2,3,2,2,1,2,1,2,1,1,50,0,2.0,41327,Mixed Breed,"Brown, Cream"
3464,186920165,2,1,60,1,2,2,3,3,3,1,1,0,0,2.0,41401,Shih Tzu,"Brown, White"
3465,acfaf9210,4,2,1,3,1,1,2,2,3,1,5,0,0,1.0,41326,Domestic Short Hair,"Yellow, Gray"
3466,e5bc7aaa8,1,2,2,3,2,2,2,2,2,1,3,0,0,3.0,41326,Domestic Medium Hair,"Black, Golden"
3467,2cb3529bc,1,1,60,1,1,2,1,1,2,1,1,0,0,4.0,41326,Mixed Breed,"Black, White"
3468,1a83d4455,2,2,4,1,1,1,2,1,2,1,1,0,0,4.0,41401,Mixed Breed,"Yellow, White"
3469,9193c38af,4,2,2,2,2,1,2,2,2,1,1,0,0,2.0,41401,Domestic Short Hair,"Black, Yellow"
3470,eaf610cd0,1,1,12,1,2,2,3,3,3,1,1,0,2,5.0,41336,Mixed Breed,"Black, White"
3471,9c5f43178,4,1,2,1,2,1,1,1,2,1,1,0,0,1.0,41326,Mixed Breed,"Black, Brown"
3472,79f41f755,1,2,4,3,2,1,2,2,2,1,3,0,0,6.0,41401,Domestic Short Hair,"Black, Golden"
3473,6f863a03a,2,1,1,2,2,2,2,1,2,1,1,0,0,1.0,41326,Mixed Breed,"Brown, White"
3474,156c2d6ba,4,2,3,2,1,1,2,2,2,1,1,0,0,0.0,41401,Domestic Short Hair,"Yellow, White"
3475,52f3d0bf9,2,1,24,1,2,2,1,1,1,1,1,0,0,3.0,41401,Mixed Breed,Brown
3476,64070899d,2,2,12,2,1,1,3,3,3,1,1,0,0,1.0,41401,Domestic Short Hair,White
3477,359dd0b52,2,1,48,1,2,2,1,3,3,1,1,0,0,2.0,41326,Mixed Breed,"Cream, White"
3478,4f1a882b3,2,2,3,2,2,1,2,1,2,1,1,0,0,4.0,41401,Domestic Short Hair,Black
3479,d93b38122,3,1,2,2,2,1,2,2,2,1,1,20,0,1.0,41327,Mixed Breed,"Black, Brown"
